compare,timestampA,timestampB,hungarian
314,2009-06-16_12-05-21,2009-06-17_11-54-52,0.5981092031641907
315,2009-06-17_11-54-52,2009-06-18_08-20-02,0.6037044182905653
316,2009-06-18_08-20-02,2009-06-18_13-23-58,0.6049514840182647
317,2009-06-18_13-23-58,2009-06-18_19-59-51,0.6006706621004566
318,2009-06-18_19-59-51,2009-06-19_12-10-38,0.5906096866096869
319,2009-06-19_12-10-38,2009-06-19_13-14-48,0.6031908831908833
320,2009-06-19_13-14-48,2009-06-19_13-45-01,0.5941196581196583
321,2009-06-19_13-45-01,2009-06-19_13-51-29,0.6005041856925417
322,2009-06-19_13-51-29,2009-06-26_01-55-45,0.5988394216133943
323,2009-06-26_01-55-45,2009-07-03_22-16-17,0.5961884961884966
324,2009-07-03_22-16-17,2009-07-04_16-50-43,0.6021686081311293
325,2009-07-04_16-50-43,2009-07-05_12-49-29,0.6038235850842327
326,2009-07-05_12-49-29,2009-07-06_23-24-20,0.6041075146696957
327,2009-07-06_23-24-20,2009-07-11_21-36-13,0.60484934086629
328,2009-07-11_21-36-13,2009-07-22_00-31-27,0.6019468621163537
329,2009-07-22_00-31-27,2009-07-27_02-55-02,0.5958023791076069
330,2009-07-27_02-55-02,2009-08-13_00-59-32,0.6023657648410198
331,2009-08-13_00-59-32,2009-08-21_00-05-51,0.6041987437984213
332,2009-08-21_00-05-51,2009-08-21_13-18-31,0.6028716216216217
333,2009-08-21_13-18-31,2009-08-21_14-40-29,0.5982963048232995
334,2009-08-21_14-40-29,2009-08-22_18-00-39,0.5967638135515306
335,2009-08-22_18-00-39,2009-09-04_02-21-13,0.601001985064751
336,2009-09-04_02-21-13,2009-09-06_15-06-25,0.6054211173078742
337,2009-09-06_15-06-25,2009-09-13_14-57-24,0.5981898100009454
338,2009-09-13_14-57-24,2009-09-15_23-40-08,0.6044956573233321
339,2009-09-15_23-40-08,2009-09-19_22-29-42,0.5960625043023334
340,2009-09-19_22-29-42,2009-09-20_04-28-22,0.6058374062091278
341,2009-09-20_04-28-22,2009-09-26_14-31-04,0.6053976217019695
342,2009-09-26_14-31-04,2009-10-02_01-29-25,0.60035704600922
343,2009-10-02_01-29-25,2009-10-06_22-13-37,0.5928093645484948
344,2009-10-06_22-13-37,2009-10-09_22-11-30,0.5949499165275457
345,2009-10-09_22-11-30,2009-10-14_00-29-28,0.6030821917808217
346,2009-10-14_00-29-28,2009-10-14_11-52-01,0.6009132420091322
347,2009-10-14_11-52-01,2009-10-17_21-38-19,0.598661971830986
348,2009-10-17_21-38-19,2009-10-19_18-56-26,0.5957077625570776
349,2009-10-19_18-56-26,2009-10-25_04-35-22,0.5994119390057663
350,2009-10-25_04-35-22,2009-10-27_10-47-49,0.5990016638935107
351,2009-10-27_10-47-49,2009-10-27_17-34-36,0.6022844808202544
352,2009-10-27_17-34-36,2009-11-01_23-05-09,0.5967495734937598
353,2009-11-01_23-05-09,2009-11-02_10-49-02,0.5974133839582344
354,2009-11-02_10-49-02,2009-11-08_18-03-09,0.5982126405011976
355,2009-11-08_18-03-09,2009-11-21_18-32-19,0.6023125115164917
356,2009-11-21_18-32-19,2009-11-22_03-43-55,0.6032369146005512
357,2009-11-22_03-43-55,2009-11-23_06-20-09,0.5978478129503094
358,2009-11-23_06-20-09,2009-11-27_02-35-15,0.5973306592173435
359,2009-11-27_02-35-15,2009-12-05_17-56-25,0.597107816218195
360,2009-12-05_17-56-25,2009-12-07_01-37-34,0.5980688266520227
361,2009-12-07_01-37-34,2009-12-11_02-21-10,0.5984186625481202
362,2009-12-11_02-21-10,2010-01-06_08-54-49,0.5948491919453807
363,2010-01-06_08-54-49,2010-01-06_09-19-04,0.5976919758412422
364,2010-01-06_09-19-04,2010-01-13_18-31-29,0.5995218579234973
365,2010-01-13_18-31-29,2010-01-13_18-55-37,0.6018897996357012
366,2010-01-13_18-55-37,2010-01-14_01-11-54,0.6032103825136613
367,2010-01-14_01-11-54,2010-01-18_02-08-30,0.5992612907506525
368,2010-01-18_02-08-30,2010-01-18_04-57-17,0.6014729950900164
369,2010-01-18_04-57-17,2010-01-20_02-45-23,0.584250585480094
370,2010-01-20_02-45-23,2010-01-20_02-47-37,0.5925298106149169
371,2010-01-20_02-47-37,2010-01-23_00-10-40,0.6029878938782517
372,2010-01-23_00-10-40,2010-01-23_23-37-52,0.5992164803239721
373,2010-01-23_23-37-52,2010-01-24_22-52-21,0.602895899335148
374,2010-01-24_22-52-21,2010-01-25_13-39-24,0.5995656894679694
375,2010-01-25_13-39-24,2010-01-29_09-11-47,0.5942610571736784
